ba,nba,bna,nbna,vspeak,vreply,sid,rid,category,pyalign,dnm,lo1,sd0,pa1,pb1,nu
0,6,3,5,FALSE,FALSE,801478310,2542847994,PRO,-1.16315080980568,-0.214285714285714,-1.16315080980568,-0.214285714285714,-1.82812711339893,-2.4567357728213,14
0,1,1,0,FALSE,FALSE,801478310,2630469501,PRO,-0.693147180559945,-0.5,-0.693147180559945,-0.5,-1.09861228866811,-1.09861228866811,2
7,11,9,20,FALSE,FALSE,801478310,2834753988,PRO,0.215111379616946,0.0484633569739953,0.215111379616945,0.0484633569739953,0.217038306995728,0.215803406451904,47
32,20,37,45,FALSE,FALSE,801478310,2846096752,PRO,0.300754154019134,0.100459242250287,0.300754154019133,0.100459242250287,0.304987127260016,0.305509056669344,134
3,0,0,2,FALSE,FALSE,801478310,328575829,PRO,1.16315080980568,0.4,1.16315080980568,0.4,1.50407739677627,1.50407739677627,5
20,17,20,23,FALSE,FALSE,801478310,507910985,PRO,0.143100843640673,0.0405405405405406,0.143100843640673,0.0405405405405406,0.146603474191875,0.146603474191875,80
0,1,1,1,TRUE,FALSE,8088112,106838994,PRO,-0.405465108108164,-0.333333333333333,-0.405465108108164,-0.333333333333333,-0.980829253011726,-0.980829253011726,3
1,0,1,0,TRUE,FALSE,8088112,129679987,PRO,0,0,0,0,0,0,2
2,0,0,1,TRUE,FALSE,8088112,14245032,PRO,0.810930216216329,0.333333333333333,0.810930216216329,0.333333333333333,0.980829253011726,0.980829253011726,3
1,0,3,0,TRUE,FALSE,8088112,15843910,PRO,-0.182321556793955,0,-0.182321556793955,0,-0.262364264467491,0,4
3,0,2,1,TRUE,TRUE,8088112,16712746,PRO,0.287682072451781,0.166666666666667,0.287682072451781,0.166666666666667,0.336472236621213,0.302280871872934,6
0,1,2,0,TRUE,FALSE,8088112,189592154,PRO,-0.810930216216329,-0.666666666666667,-0.810930216216329,-0.666666666666667,-1.54044504094715,-0.980829253011726,3
26,5,9,4,TRUE,TRUE,8088112,19149447,PRO,0.204794412646013,0.0432551319648095,0.204794412646013,0.0432551319648095,0.185560840165166,0.179635237249155,44
5,1,2,3,TRUE,TRUE,8088112,20796323,PRO,0.559615787935423,0.196969696969697,0.559615787935423,0.196969696969697,0.624518674170849,0.605687875231359,11
1,0,2,0,TRUE,FALSE,8088112,208105677,PRO,-0.117783035656384,0,-0.117783035656384,0,-0.154150679827258,0,3
0,1,0,2,TRUE,FALSE,8088112,2553973896,PRO,0.287682072451781,0,0.287682072451781,0,0.405465108108165,NA,3
4,1,1,0,TRUE,FALSE,8088112,27633075,PRO,0.0689928714869515,-0.0333333333333333,0.0689928714869514,-0.0333333333333333,-0.129211731480006,-0.129211731480006,6
1,0,3,3,TRUE,FALSE,8088112,37674436,PRO,0.287682072451781,0.428571428571429,0.287682072451781,0.428571428571429,0.241162056816888,0.431782416425538,7
1,1,1,0,TRUE,FALSE,8088112,40763398,PRO,-0.287682072451781,-0.166666666666667,-0.287682072451781,-0.166666666666667,-0.405465108108164,-0.405465108108164,3
1,3,2,1,TRUE,TRUE,8088112,40981798,PRO,-0.587786664902119,-0.178571428571429,-0.587786664902119,-0.178571428571429,-0.715620036412004,-0.75377180237638,7
11,4,8,5,TRUE,FALSE,8088112,42576711,PRO,0.162518929497775,0.0547619047619047,0.162518929497775,0.0547619047619047,0.167657378666623,0.163367334932182,28
8,4,0,6,FALSE,FALSE,969577423,2226917486,PRO,1.6376087894008,0.222222222222222,1.6376087894008,0.222222222222222,1.94591014905531,2.32539977076022,18
1,1,0,2,FALSE,FALSE,969577423,2294518150,PRO,0.693147180559945,0.25,0.693147180559945,0.25,1.09861228866811,1.6094379124341,4
1,0,0,2,FALSE,FALSE,969577423,2360331231,PRO,0.980829253011726,0.666666666666667,0.980829253011726,0.666666666666667,1.79175946922806,1.79175946922806,3
1,0,0,1,FALSE,FALSE,969577423,2408052787,PRO,0.693147180559945,0.5,0.693147180559945,0.5,1.09861228866811,1.09861228866811,2
0,2,0,1,FALSE,FALSE,969577423,2454357277,PRO,-0.287682072451781,0,-0.287682072451781,0,-0.405465108108164,NA,3
5,0,4,3,FALSE,FALSE,969577423,2519662426,PRO,0.433635985074861,0.25,0.433635985074861,0.25,0.491777428795296,0.47873730921449,12
2,2,4,0,FALSE,FALSE,969577423,2644700574,PRO,-0.510825623765991,-0.25,-0.51082562376599,-0.25,-0.587786664902119,-0.54654370636807,8
3,2,0,1,FALSE,FALSE,969577423,2739918459,PRO,0.538996500732687,0.1,0.538996500732687,0.1,0.42744401482694,0.847297860387204,6
6,7,3,4,FALSE,FALSE,969577423,342984354,PRO,0.048790164169432,0.0115384615384616,0.0487901641694322,0.0115384615384616,0.0402738991379401,0.0660901118289901,20
2,3,0,1,FALSE,FALSE,969577423,38779654,PRO,0.251314428280906,0.0666666666666667,0.251314428280906,0.0666666666666667,0.125163142954006,0.847297860387204,6
1,0,0,3,FALSE,FALSE,969577423,592354764,PRO,1.20397280432594,0.75,1.20397280432594,0.75,2.30258509299405,2.30258509299405,4
4,0,1,2,FALSE,FALSE,969577423,954959281,PRO,0.7339691750802,0.285714285714286,0.7339691750802,0.285714285714286,0.844697078687146,0.78845736036427,7
