Corpus,DocId,SpeakerA,SpeakerB,FLT A -> B,FLT B -> A,Sparsity A->B,Sparsity B->A
Providence,nai78.xml,MOT,FAT,1.5833333333333333,1.625,61,36
Providence,nai78.xml,FAT,MOT,1.48,1.4426229508196722,78,185
Providence,nai78.xml,CHI,MOT,1.3824959481361425,1.5207641196013288,631,1203
Providence,nai78.xml,CHI,FAT,1.396551724137931,1.4827586206896552,133,70
Providence,nai78.xml,GRA,FAT,1.4444444444444444,1.3333333333333333,9,10
Providence,nai78.xml,GRA,MOT,1.5149253731343284,1.4884488448844884,150,282
Providence,nai78.xml,CHI,GRA,1.340735600277585,1.5140367860600195,1132,1019
Providence,nai78.xml,MOT,GRA,1.5044052863436124,1.4834123222748816,408,212
Providence,nai78.xml,GRA,CHI,1.5297157622739017,1.4123581336696092,369,555
Providence,nai79.xml,MOT,CHI,1.5111364934323244,1.4475524475524475,1611,553
Providence,nai79.xml,GRA,CHI,1.5408560311284047,1.504950495049505,967,552
Providence,nai79.xml,GRA,MOT,1.4806094182825484,1.4747368421052631,664,850
Providence,nai79.xml,CHI,MOT,1.4275618374558303,1.4470046082949308,270,459
Providence,nai79.xml,CHI,GRA,1.4850615114235501,1.5335029686174724,508,1068
Providence,nai79.xml,MOT,GRA,1.4928909952606635,1.4845173041894353,767,510
Providence,nai79.xml,FAT,CHI,1.4782608695652173,1.3563218390804597,19,46
Providence,nai79.xml,FAT,MOT,1.45,1.5686274509803921,48,50
Providence,nai79.xml,FAT,GRA,UD,UD,3,4
Providence,nai79.xml,MOT,FAT,1.4444444444444444,1.625,26,22
Providence,nai79.xml,CHI,FAT,1.4047619047619047,1.5384615384615385,22,19
Providence,nai79.xml,GRA,FAT,1.3333333333333333,1.5454545454545454,11,12
Providence,nai80.xml,CHI,MOT,1.5511655472145398,1.5453172205438066,2417,3892
Providence,nai81.xml,MOT,CHI,1.5224625623960066,1.509433962264151,1181,1077
Providence,nai81.xml,ADU,MOT,1.5344827586206897,1.5474452554744527,116,119
Providence,nai81.xml,CHI,MOT,1.4653937947494033,1.4300314465408805,814,1236
Providence,nai81.xml,CHI,FAT,UD,1.4583333333333333,3,20
Providence,nai81.xml,MOT,FAT,UD,1.5,2,3
Providence,nai81.xml,FAT,CHI,2.0,UD,4,1
Providence,nai82.xml,MOT,CHI,1.5127443702053947,1.4612868047982552,3739,1689
Providence,nai82.xml,MOT,AD1,1.4634146341463414,1.5555555555555556,28,11
Providence,nai82.xml,AD1,CHI,1.4942528735632183,1.4574468085106382,75,91
Providence,nai82.xml,CHI,AD1,1.4835164835164836,1.3673469387755102,70,54
Providence,nai82.xml,CHI,MOT,1.5753899480069324,1.52,552,985
Providence,nai82.xml,AD1,MOT,1.75,1.6,4,21
Providence,nai82.xml,MOT,AD2,1.411764705882353,1.4444444444444444,15,19
Providence,nai82.xml,CHI,AD2,1.3846153846153846,1.75,5,1
Providence,nai82.xml,AD2,CHI,1.5384615384615385,1.3333333333333333,8,12
Providence,nai82.xml,FAT,AD1,1.5714285714285714,1.5217391304347827,11,21
Providence,nai82.xml,AD1,FAT,1.5,1.5,9,5
Providence,nai82.xml,MOT,FAT,1.125,1.8333333333333333,8,6
Providence,nai82.xml,CHI,FAT,2.0,1.6,8,7
Providence,nai82.xml,FAT,CHI,1.411764705882353,1.5833333333333333,68,34
Providence,nai82.xml,FAT,MOT,1.375,1.4375,22,44
Providence,nai83.xml,CHI,MOT,1.5261194029850746,1.5827464788732395,553,614
Providence,nai83.xml,CHI,FAT,1.5467980295566504,1.553935860058309,243,372
Providence,nai83.xml,MOT,CHI,1.5106054762822985,1.4974338728780103,2520,2398
Providence,nai83.xml,MOT,FAT,1.4220183486238531,1.4566929133858268,123,138
Providence,nai83.xml,FAT,MOT,1.4437869822485208,1.5238095238095237,140,99
Providence,nai83.xml,FAT,CHI,1.542740841248304,1.5061349693251533,619,328
Providence,vio01.xml,FAT,MOT,1.5357142857142858,1.548913043478261,307,380
Providence,vio01.xml,CHI,MOT,1.0319148936170213,1.5602462620932278,97,1084
Providence,vio01.xml,CHI,FAT,1.0,1.5714285714285714,7,11
Providence,vio01.xml,MOT,CHI,1.5524475524475525,1.0,167,24
Providence,vio01.xml,MOT,FAT,1.5384615384615385,1.5217391304347827,26,58
Providence,vio01.xml,FAT,CHI,1.4285714285714286,1.0,8,1
Providence,vio02.xml,BRO,FAT,1.4761904761904763,1.5925925925925926,18,29
Providence,vio02.xml,MOT,CHI,1.536873156342183,1.0140845070422535,612,70
Providence,vio02.xml,FAT,CHI,1.56,1.0,26,11
Providence,vio02.xml,FAT,MOT,1.52,1.5,76,71
Providence,vio02.xml,BRO,MOT,1.6,1.588235294117647,15,18
Providence,vio02.xml,CHI,MOT,1.0,1.5858725761772854,104,1351
Providence,vio02.xml,MOT,BRO,1.4722222222222223,1.5573770491803278,63,72
Providence,vio02.xml,MOT,FAT,1.5421686746987953,1.4558823529411764,81,76
Providence,vio02.xml,FAT,BRO,1.5454545454545454,1.6111111111111112,79,27
Providence,vio03.xml,MOT,CHI,1.5724907063197027,1.0,763,239
Providence,vio03.xml,BRO,MOT,1.56,1.558139534883721,26,66
Providence,vio03.xml,FAT,MOT,1.4,1.4691358024691359,34,133
Providence,vio03.xml,CHI,FAT,1.0,1.0,3,3
Providence,vio03.xml,MOT,BRO,1.6865671641791045,1.5384615384615385,58,30
Providence,vio03.xml,CHI,MOT,1.0,1.5952380952380953,27,130
Providence,vio03.xml,FAT,BRO,1.4705882352941178,1.6,10,7
Providence,vio03.xml,FAT,CHI,1.3636363636363635,1.0,7,1
Providence,vio03.xml,MOT,FAT,1.52,1.4545454545454546,58,12
Providence,vio03.xml,BRO,FAT,1.5555555555555556,1.0,9,4
Providence,vio04.xml,CHI,MOT,1.0,1.5752364574376612,272,2266
Providence,vio05.xml,MOT,CHI,1.527117031398668,1.0,2051,70
Providence,vio06.xml,MOT,CHI,1.5012933264355923,1.0,1959,218
Providence,vio07.xml,CHI,MOT,1.0027932960893855,1.5044223327805417,368,3708
Providence,vio07.xml,FAT,MOT,1.4027149321266967,1.484240687679083,230,340
Providence,vio07.xml,FAT,CHI,1.375,1.0,27,9
Providence,vio07.xml,MOT,FAT,1.398876404494382,1.3783783783783783,181,99
Providence,vio07.xml,MOT,CHI,1.4961538461538462,1.019047619047619,522,106
Providence,vio07.xml,CHI,FAT,1.0714285714285714,1.263157894736842,15,28
Providence,vio08.xml,MOT,CHI,1.500900900900901,1.0,558,56
Providence,vio08.xml,MOT,BRO,1.435897435897436,1.4125874125874125,132,129
Providence,vio08.xml,BRO,MOT,1.3235294117647058,1.5161290322580645,92,163
Providence,vio08.xml,CHI,MOT,1.01,1.5572755417956656,194,1406
Providence,vio08.xml,BRO,CHI,1.3636363636363635,1.0,41,17
Providence,vio08.xml,CHI,BRO,1.0,1.4134615384615385,37,70
Providence,vio08.xml,MOT,FAT,1.4095238095238096,1.373134328358209,88,70
Providence,vio08.xml,FAT,CHI,1.3235294117647058,1.0,22,14
Providence,vio08.xml,BRO,FAT,1.3829787234042554,1.4871794871794872,46,46
Providence,vio08.xml,CHI,FAT,1.0,1.380952380952381,22,38
Providence,vio08.xml,FAT,BRO,1.5212765957446808,1.4,72,71
Providence,vio08.xml,FAT,MOT,1.4444444444444444,1.5555555555555556,14,129
Providence,vio09.xml,MOT,CHI,1.5695405915670233,1.192488262910798,1303,175
Providence,vio09.xml,MOT,BRO,1.5194805194805194,1.5333333333333334,84,35
Providence,vio09.xml,CHI,MOT,1.0,1.4957805907172996,37,462
Providence,vio09.xml,BRO,CHI,1.46875,1.0,37,10
Providence,vio09.xml,BRO,MOT,1.2692307692307692,1.5833333333333333,52,220
Providence,vio09.xml,CHI,BRO,1.0,1.2857142857142858,3,10
Providence,vio09.xml,FAT,MOT,1.3529411764705883,1.5,26,61
Providence,vio09.xml,FAT,BRO,1.6666666666666667,1.0,9,6
Providence,vio09.xml,MOT,FAT,1.5833333333333333,1.2727272727272727,15,8
Providence,vio09.xml,CHI,FAT,1.0,1.0,1,1
Providence,vio10.xml,MOT,CHI,1.5717356260075228,1.0751173708920188,1865,219
Providence,vio11.xml,CHI,MOT,1.1401384083044983,1.5392651296829971,725,3085
Providence,vio12.xml,MOT,FAT,1.5222222222222221,1.471264367816092,177,93
Providence,vio12.xml,MOT,CHI,1.5025575447570332,1.1449814126394051,1330,245
Providence,vio12.xml,FAT,MOT,1.4242424242424243,1.4411764705882353,40,117
Providence,vio12.xml,CHI,FAT,1.0,1.6666666666666667,11,17
Providence,vio12.xml,CHI,MOT,1.1515151515151516,1.7066666666666668,31,133
Providence,vio12.xml,FAT,CHI,1.608695652173913,1.1428571428571428,19,7
Providence,vio13.xml,MOT,CHI,1.518674136321195,1.1333333333333333,2152,468
Providence,vio13.xml,MOT,TOY,1.2,1.0,5,1
Providence,vio13.xml,CHI,MOT,1.0,1.3364485981308412,22,96
Providence,vio14.xml,MOT,CHI,1.542089552238806,1.2015706806282722,1676,347
Providence,vio14.xml,MOT,BRO,1.0,1.0,1,1
Providence,vio14.xml,CHI,MOT,1.1,1.5,20,32
Providence,vio14.xml,BRO,MOT,1.5,1.4285714285714286,2,7
Providence,vio15.xml,MOT,CHI,1.5196850393700787,1.2706270627062706,845,518
Providence,vio15.xml,BRO,MOT,1.2857142857142858,1.7391304347826086,28,44
Providence,vio15.xml,BRO,FAT,2.0,1.0,1,5
Providence,vio15.xml,MOT,FAT,1.565217391304348,1.0,42,25
Providence,vio15.xml,CHI,FAT,1.3333333333333333,1.125,4,3
Providence,vio15.xml,FAT,MOT,1.1666666666666667,1.4509803921568627,24,57
Providence,vio15.xml,FAT,CHI,1.4545454545454546,1.0,9,4
Providence,vio15.xml,CHI,MOT,1.1961538461538461,1.565217391304348,235,544
Providence,vio15.xml,CHI,NON,1.0,1.2573529411764706,4,115
Providence,vio15.xml,MOT,NON,1.1,1.38,9,44
Providence,vio15.xml,MOT,BRO,1.4,1.446808510638298,73,36
Providence,vio15.xml,BRO,CHI,1.3478260869565217,1.0,26,26
Providence,vio16.xml,MOT,FAT,1.434782608695652,1.2444444444444445,93,49
Providence,vio16.xml,MOT,CHI,1.5031847133757963,1.1657142857142857,495,171
Providence,vio16.xml,FAT,MOT,1.2857142857142858,1.5952380952380953,29,56
Providence,vio16.xml,FAT,CHI,1.1666666666666667,1.0,4,8
Providence,vio16.xml,CHI,FAT,1.2857142857142858,1.1,22,10
Providence,vio16.xml,CHI,MOT,1.2591836734693878,1.5488454706927175,509,1299
Providence,vio16.xml,BRO,MOT,1.32,1.4565217391304348,21,50
Providence,vio16.xml,CHI,BRO,1.1333333333333333,1.2553191489361701,48,45
Providence,vio16.xml,FAT,BRO,1.0,1.0,1,1
Providence,vio16.xml,BRO,CHI,1.3181818181818181,1.2592592592592593,19,26
Providence,vio16.xml,MOT,BRO,1.5851528384279476,1.3584905660377358,220,60
Providence,vio17.xml,MOT,CHI,1.5171180378129792,1.2566765578635015,1844,691
Providence,vio18.xml,MOT,CHI,1.497878359264498,1.4149214659685865,2467,724
Providence,vio18.xml,BRO,MOT,1.56,1.5333333333333334,34,49
Providence,vio18.xml,BRO,CHI,1.4,1.25,6,6
Providence,vio18.xml,MOT,BRO,1.75,1.4,11,6
Providence,vio18.xml,CHI,MOT,1.2,1.5,14,30
Providence,vio18.xml,CHI,BRO,1.0,1.625,10,11
Providence,vio19.xml,FAT,MOT,1.2857142857142858,1.6923076923076923,50,70
Providence,vio19.xml,FAT,CHI,1.6,1.2222222222222223,15,16
Providence,vio19.xml,MOT,CHI,1.4794520547945205,1.0714285714285714,94,28
Providence,vio19.xml,MOT,FAT,1.449612403100775,1.4294871794871795,142,147
Providence,vio19.xml,CHI,FAT,1.2,1.2647058823529411,15,30
Providence,vio19.xml,CHI,MOT,1.302857142857143,1.5226480836236933,686,2603
Providence,vio19.xml,FRI,MOT,1.25,1.2222222222222223,2,6
Providence,vio19.xml,CHI,FRI,1.4,1.3333333333333333,4,1
Providence,vio19.xml,MOT,FRI,1.5225225225225225,1.2,135,18
Providence,vio20.xml,CHI,MOT,1.2792792792792793,1.475095785440613,108,554
Providence,vio20.xml,FAT,MOT,1.2857142857142858,1.4489795918367347,16,43
Providence,vio20.xml,CHI,FAT,1.0,1.1666666666666667,6,7
Providence,vio20.xml,MOT,FAT,1.4607843137254901,1.375,80,46
Providence,vio20.xml,MOT,CHI,1.5069620253164557,1.2894736842105263,1609,492
Providence,vio20.xml,FAT,CHI,1.375,1.1666666666666667,35,29
Providence,vio21.xml,CHI,MOT,1.4019189765458422,1.5326176713459951,850,1159
Providence,vio21.xml,CHI,FAT,1.2444444444444445,1.4915254237288136,84,124
Providence,vio21.xml,FAT,MOT,1.4595744680851064,1.4496644295302012,231,158
Providence,vio21.xml,FAT,CHI,1.4730290456431536,1.263157894736842,252,106
Providence,vio21.xml,MOT,FAT,1.4714285714285715,1.512396694214876,88,96
Providence,vio21.xml,MOT,CHI,1.458128078817734,1.3647058823529412,175,80
Providence,vio22.xml,MOT,CHI,1.5281030444964872,1.4808743169398908,1705,873
Providence,vio23.xml,MOT,CHI,1.5361492614667012,1.5,4123,1381
Providence,vio24.xml,MOT,CHI,1.528443817583451,1.4381484437350358,2089,1214
Providence,vio24.xml,MOT,FRI,1.8181818181818181,1.0,15,1
Providence,vio25.xml,MOT,CHI,1.504,1.4197530864197532,114,86
Providence,vio25.xml,MOT,FAT,1.505050505050505,1.4415584415584415,92,75
Providence,vio25.xml,FAT,CHI,1.6153846153846154,1.4,19,16
Providence,vio25.xml,CHI,MOT,1.4482090997095838,1.555937193326791,1071,2043
Providence,vio25.xml,CHI,FAT,1.4761904761904763,1.2307692307692308,22,11
Providence,vio25.xml,FAT,MOT,1.434782608695652,1.3571428571428572,44,18
Providence,vio26.xml,MOT,CHI,1.5172413793103448,1.2173913043478262,87,24
Providence,vio26.xml,BRO,CHI,1.3,1.25,7,10
Providence,vio26.xml,MOT,BRO,1.5,1.0,3,1
Providence,vio26.xml,CHI,BRO,1.5263157894736843,1.4137931034482758,20,34
Providence,vio26.xml,CHI,MOT,1.3906856403622252,1.5370871683811587,815,1902
Providence,vio26.xml,FAT,BRO,1.4,1.25,22,9
Providence,vio26.xml,FAT,CHI,1.435897435897436,1.2916666666666667,38,55
Providence,vio26.xml,MOT,FAT,1.5555555555555556,1.540983606557377,97,75
Providence,vio26.xml,FAT,MOT,1.4038461538461537,1.1951219512195121,62,45
Providence,vio26.xml,BRO,MOT,1.2941176470588236,1.3636363636363635,16,33
Providence,vio26.xml,CHI,FAT,1.1,1.4,11,17
Providence,vio26.xml,BRO,FAT,1.0,1.25,1,4
Providence,vio27.xml,CHI,MOT,1.484375,1.5867549668874172,449,767
Providence,vio27.xml,CHI,FAT,1.5633802816901408,1.1428571428571428,75,15
Providence,vio27.xml,FAT,MOT,1.4396551724137931,1.5324232081911262,105,271
Providence,vio27.xml,FAT,CHI,1.3333333333333333,1.510204081632653,28,54
Providence,vio27.xml,MOT,FAT,1.49375,1.4074074074074074,146,45
Providence,vio27.xml,MOT,CHI,1.639225181598063,1.6041666666666667,441,234
Providence,vio28.xml,CHI,MOT,1.4757383966244726,1.5683060109289617,876,2182
Providence,vio28.xml,CHI,BRO,1.0,1.0,1,1
Providence,vio28.xml,BRO,MOT,1.1538461538461537,1.606060606060606,17,41
Providence,vio28.xml,FAT,MOT,1.3066666666666666,1.4516129032258065,79,63
Providence,vio28.xml,FAT,CHI,1.4,1.2857142857142858,21,8
Providence,vio28.xml,MOT,CHI,2.0,1.1428571428571428,5,7
Providence,vio28.xml,CHI,FAT,1.6,1.0,5,1
Providence,vio28.xml,BRO,CHI,1.0,1.7,1,9
Providence,vio28.xml,FAT,BRO,1.6666666666666667,1.0,14,5
Providence,vio28.xml,TOY,MOT,1.3829787234042554,1.5514018691588785,159,109
Providence,vio28.xml,FAT,TOY,1.0909090909090908,1.2666666666666666,14,47
Providence,vio28.xml,MOT,TOY,1.5,1.34,127,66
Providence,vio28.xml,BRO,TOY,1.0,1.3333333333333333,4,6
Providence,vio28.xml,MOT,BRO,1.0,1.0,4,1
Providence,vio28.xml,MOT,FAT,1.7,1.0,18,6
Providence,vio28.xml,TOY,FAT,1.1428571428571428,1.5714285714285714,17,35
Providence,vio28.xml,TOY,BRO,1.0,1.25,3,4
Providence,vio28.xml,BRO,FAT,1.0,1.4444444444444444,8,9
Providence,vio31.xml,CHI,MOT,1.541709577754892,1.5994787141615987,1011,2428
Providence,vio31.xml,BRO,CHI,1.3,1.5666666666666667,9,29
Providence,vio31.xml,MOT,CHI,1.5936395759717314,1.5459770114942528,1533,529
Providence,vio31.xml,BRO,MOT,1.4415584415584415,1.5486111111111112,138,173
Providence,vio31.xml,CHI,BRO,1.631578947368421,1.5081967213114753,26,57
Providence,vio31.xml,MOT,BRO,1.5497076023391814,1.3333333333333333,199,86
Providence,vio31.xml,NON,MOT,1.393939393939394,1.2666666666666666,39,18
Providence,vio31.xml,BRO,NON,1.5,1.5416666666666667,13,17
Providence,vio31.xml,MOT,NON,1.4166666666666667,1.1818181818181819,13,6
Providence,vio31.xml,NON,BRO,1.5,1.3333333333333333,3,7
Providence,vio32.xml,FAT,MOT,1.4545454545454546,1.5977443609022557,60,254
Providence,vio32.xml,FAT,BRO,1.25,1.2,19,8
Providence,vio32.xml,MOT,CHI,1.550561797752809,1.5681818181818181,103,57
Providence,vio32.xml,BRO,FAT,1.5454545454545454,1.1428571428571428,13,12
Providence,vio32.xml,BRO,MOT,1.3285714285714285,1.582191780821918,66,195
Providence,vio32.xml,FAT,CHI,1.5245901639344261,1.6037735849056605,70,52
Providence,vio32.xml,MOT,FAT,1.6328125,1.4423076923076923,147,66
Providence,vio32.xml,BRO,CHI,1.2777777777777777,1.5,21,33
Providence,vio32.xml,CHI,FAT,1.4166666666666667,1.3,13,14
Providence,vio32.xml,CHI,BRO,1.75,1.411764705882353,24,15
Providence,vio32.xml,CHI,MOT,1.527124773960217,1.538373946709178,1126,3938
Providence,vio32.xml,MOT,BRO,1.5526315789473684,1.375,58,14
Providence,vio33.xml,MOT,CHI,1.5633620689655172,1.5065234075211051,2351,1452
Providence,vio34.xml,FAT,CHI,1.5,1.4615384615384615,35,11
Providence,vio34.xml,FAT,MOT,1.5833333333333333,1.6470588235294117,48,39
Providence,vio34.xml,CHI,MOT,1.5157894736842106,1.5219619326500733,1296,1458
Providence,vio34.xml,CHI,FAT,1.4242424242424243,1.3333333333333333,40,24
Providence,vio34.xml,FAT,BRO,1.4444444444444444,1.4545454545454546,11,8
Providence,vio34.xml,MOT,FAT,1.7058823529411764,1.2352941176470589,20,18
Providence,vio34.xml,BRO,FAT,1.4615384615384615,1.5,6,6
Providence,vio34.xml,MOT,CHI,1.6818181818181819,1.3333333333333333,16,12
Providence,vio35.xml,FAT,MOT,1.1666666666666667,1.5957446808510638,9,100
Providence,vio35.xml,CHI,BRO,1.4736842105263157,1.4137931034482758,40,34
Providence,vio35.xml,MOT,CHI,1.5238095238095237,1.3432835820895523,180,69
Providence,vio35.xml,MOT,FAT,1.4516129032258065,1.2,43,11
Providence,vio35.xml,FAT,BRO,1.4166666666666667,1.3333333333333333,9,4
Providence,vio35.xml,CHI,MOT,1.4452975047984644,1.5489913544668588,579,1508
Providence,vio35.xml,CHI,FAT,1.5,1.0,4,1
Providence,vio35.xml,BRO,CHI,1.5416666666666667,1.346938775510204,60,53
Providence,vio35.xml,BRO,MOT,1.453416149068323,1.4879807692307692,163,463
Providence,vio35.xml,BRO,FAT,2.0,2.0,3,2
Providence,vio35.xml,MOT,BRO,1.592039800995025,1.4859437751004017,590,270
Providence,vio35.xml,FAT,CHI,1.0,1.0,1,1
Providence,vio36.xml,MOT,BRO,1.621212121212121,1.6363636363636365,64,26
Providence,vio36.xml,MOT,FAT,1.5763358778625953,1.452054794520548,274,182
Providence,vio36.xml,BRO,MOT,1.5263157894736843,1.4285714285714286,17,36
Providence,vio36.xml,BRO,FAT,1.2857142857142858,1.5277777777777777,20,33
Providence,vio36.xml,BRO,CHI,1.5,1.5,3,14
Providence,vio36.xml,CHI,MOT,1.6559139784946237,1.4903581267217632,106,354
Providence,vio36.xml,FAT,CHI,1.5147058823529411,1.3333333333333333,171,79
Providence,vio36.xml,MOT,CHI,1.5407523510971788,1.4754224270353302,1868,1275
Providence,vio36.xml,FAT,MOT,1.5172413793103448,1.4680851063829787,47,54
Providence,vio36.xml,CHI,BRO,1.4285714285714286,1.5,3,4
Providence,vio36.xml,FAT,BRO,1.3333333333333333,UD,3,1
Providence,vio36.xml,CHI,FAT,1.25,1.5442176870748299,30,109
Providence,vio37.xml,MOT,CHI,1.5542372881355933,1.4579207920792079,2013,405
Providence,vio37.xml,TOY,MOT,1.417808219178082,1.507936507936508,99,49
Providence,vio37.xml,TOY,CHI,1.2,1.0,7,2
Providence,vio37.xml,MOT,TOY,1.4210526315789473,1.1428571428571428,15,11
Providence,vio37.xml,CHI,TOY,1.5555555555555556,1.0,13,14
Providence,vio37.xml,CHI,MOT,1.402061855670103,1.5056669572798604,230,956
Providence,vio37.xml,FAT,CHI,1.4166666666666667,1.2261904761904763,77,84
Providence,vio37.xml,MOT,FAT,1.5240963855421688,1.5358490566037737,185,293
Providence,vio37.xml,FAT,MOT,1.452914798206278,1.5177304964539007,233,383
Providence,vio37.xml,CHI,FAT,1.2735849056603774,1.4959349593495934,116,238
Providence,vio37.xml,TOY,FAT,1.0,1.4,1,5
Providence,vio38.xml,BRO,FAT,1.625,UD,9,4
Providence,vio38.xml,BRO,CHI,1.2,1.7777777777777777,7,5
Providence,vio38.xml,FAT,BRO,1.5,1.5384615384615385,12,10
Providence,vio38.xml,FAT,CHI,1.3333333333333333,1.6666666666666667,23,26
Providence,vio38.xml,MOT,CHI,1.5421511627906976,1.6108108108108108,618,160
Providence,vio38.xml,BRO,MOT,1.8823529411764706,1.6590909090909092,4,52
Providence,vio38.xml,CHI,MOT,1.5370813397129186,1.5232524964336662,787,2953
Providence,vio38.xml,FAT,MOT,1.4,1.4857142857142858,23,38
Providence,vio38.xml,CHI,BRO,2.0,1.0,1,2
Providence,vio38.xml,MOT,BRO,1.6833333333333333,1.4705882352941178,60,18
Providence,vio38.xml,MOT,FAT,1.5789473684210527,1.6296296296296295,77,22
Providence,vio38.xml,CHI,FAT,1.6470588235294117,1.4444444444444444,18,7
Providence,vio39.xml,CHI,MOT,1.5389908256880733,1.5562700964630225,530,1667
Providence,vio39.xml,CHI,FAT,1.3333333333333333,1.2307692307692308,32,8
Providence,vio39.xml,FAT,MOT,1.5476190476190477,1.5478260869565217,44,126
Providence,vio39.xml,FAT,CHI,1.0,1.6666666666666667,4,9
Providence,vio39.xml,CHI,BRO,1.4666666666666666,1.530612244897959,19,42
Providence,vio39.xml,BRO,MOT,1.5133928571428572,1.5497287522603977,211,619
Providence,vio39.xml,BRO,CHI,1.3541666666666667,1.5576923076923077,45,69
Providence,vio39.xml,MOT,CHI,1.56,1.5363636363636364,636,124
Providence,vio39.xml,BRO,FAT,1.0,1.25,4,6
Providence,vio39.xml,MOT,BRO,1.5450346420323327,1.4335664335664335,454,144
Providence,vio39.xml,MOT,FAT,1.5705128205128205,1.2941176470588236,159,18
Providence,vio39.xml,FAT,BRO,1.5,1.4615384615384615,7,9
Providence,vio39.xml,UNI,MOT,1.3934426229508197,1.5399239543726235,58,272
Providence,vio39.xml,CHI,UNI,1.7142857142857142,1.4615384615384615,10,10
Providence,vio39.xml,MOT,UNI,1.5297619047619047,1.2,161,12
Providence,vio39.xml,UNI,BRO,1.0,2.0,1,1
Providence,vio39.xml,UNI,CHI,1.0,1.0,1,1
Providence,vio40.xml,MOT,CHI,1.5810721376571806,1.4730848861283643,1569,1075
Providence,vio40.xml,BRO,MOT,1.36986301369863,1.5483870967741935,68,63
Providence,vio40.xml,CHI,MOT,1.4666666666666666,1.5569620253164558,87,111
Providence,vio40.xml,CHI,BRO,1.5526315789473684,1.625,38,84
Providence,vio40.xml,MOT,FAT,1.4166666666666667,1.5454545454545454,77,11
Providence,vio40.xml,BRO,FAT,1.0,1.2307692307692308,4,9
Providence,vio40.xml,CHI,FAT,1.3333333333333333,1.25,22,8
Providence,vio40.xml,MOT,BRO,1.4285714285714286,1.3783783783783783,46,48
Providence,vio40.xml,BRO,CHI,1.507462686567164,1.5338345864661653,77,125
Providence,vio40.xml,FAT,CHI,1.3333333333333333,1.5161290322580645,33,34
Providence,vio40.xml,FAT,BRO,1.4,1.5675675675675675,22,28
Providence,vio40.xml,FAT,MOT,1.5714285714285714,1.4754098360655739,6,45
Providence,vio41.xml,CHI,MOT,1.433649289099526,1.4779969650986342,507,694
Providence,vio41.xml,BRO,MOT,1.506726457399103,1.5695652173913044,238,480
Providence,vio41.xml,CHI,BRO,1.4663461538461537,1.4620689655172414,310,133
Providence,vio41.xml,BRO,CHI,1.4767441860465116,1.302325581395349,118,135
Providence,vio41.xml,MOT,CHI,1.5368525896414342,1.5139664804469273,994,654
Providence,vio41.xml,MOT,BRO,1.5532786885245902,1.4661354581673307,261,250
Providence,vio41.xml,ADU,MOT,1.0,1.5625,1,17
Providence,vio41.xml,CHI,ADU,1.0,1.0,2,1
Providence,vio41.xml,MOT,ADU,1.0,UD,4,1
Providence,vio41.xml,FAT,CHI,1.0,1.2,1,13
Providence,vio41.xml,MOT,FAT,1.7,1.5,11,11
Providence,vio41.xml,FAT,MOT,1.625,1.5,3,9
Providence,vio41.xml,CHI,FAT,1.4,1.5,5,3
Providence,vio42.xml,FAT,MOT,1.2,1.5,10,19
Providence,vio42.xml,CHI,MOT,1.382636655948553,1.5235555555555556,305,1080
Providence,vio42.xml,BRO,CHI,1.5,1.25,10,8
Providence,vio42.xml,MOT,FAT,1.2702702702702702,1.2857142857142858,43,18
Providence,vio42.xml,MOT,CHI,1.5299500831946755,1.4009779951100245,1063,408
Providence,vio42.xml,BRO,MOT,1.0,2.0,1,2
Providence,vio42.xml,CHI,BRO,1.380952380952381,1.44,22,19
Providence,vio42.xml,MOT,BRO,1.7857142857142858,1.5714285714285714,14,20
Providence,vio42.xml,BRO,FAT,1.0,1.5,1,2
Providence,vio42.xml,FAT,CHI,1.1428571428571428,1.4615384615384615,14,18
Providence,vio42.xml,CHI,FAT,1.2,1.25,9,10
Providence,vio43.xml,MOT,CHI,1.551872578562204,1.5891812865497077,2362,748
Providence,vio43.xml,MOT,BRO,1.7142857142857142,1.0,12,4
Providence,vio43.xml,MOT,FAT,1.518181818181818,1.4466019417475728,117,75
Providence,vio43.xml,CHI,MOT,1.5888888888888888,1.5205479452054795,260,546
Providence,vio43.xml,FAT,MOT,1.4642857142857142,1.5103734439834025,155,248
Providence,vio43.xml,CHI,FAT,1.525,1.4328358208955223,79,72
Providence,vio43.xml,FAT,CHI,1.2222222222222223,1.4210526315789473,10,22
Providence,vio44.xml,FAT,BRO,1.3333333333333333,1.0,4,1
Providence,vio44.xml,CHI,FAT,2.0,1.6666666666666667,2,6
Providence,vio44.xml,BRO,CHI,1.2857142857142858,1.0,7,10
Providence,vio44.xml,BRO,MOT,1.1666666666666667,UD,5,3
Providence,vio44.xml,FAT,CHI,1.375,1.4,14,6
Providence,vio44.xml,FAT,MOT,1.4166666666666667,1.375,11,79
Providence,vio44.xml,CHI,MOT,1.2680851063829788,1.5443645083932853,239,458
Providence,vio44.xml,MOT,CHI,1.5013568521031209,1.403035413153457,1531,596
Providence,vio44.xml,MOT,FAT,1.630952380952381,1.4,73,7
Providence,vio45.xml,FAT,BRO,1.5897435897435896,1.5172413793103448,61,53
Providence,vio45.xml,FAT,MOT,1.435897435897436,1.5211267605633803,68,74
Providence,vio45.xml,FAT,CHI,1.3846153846153846,1.3220338983050848,79,59
