BA,BNotA,NotBA,NotBNotA,alignment,baseDenom,baseNum,category,conv,corpus,docId,numUtterances,powerDenom,powerNum,replierId,sparsityA,sparsityB,speakerId
1.0,4.0,2.0,153.0,0.3020833333333333,160,5.0,my,"('CHI', 'MOT')",Providence,ale31.xml,160,3.0,1.0,MOT,631,1848,CHI
1.0,0.0,3.0,167.0,0.24415204678362573,171,1.0,for,"('MOT', 'CHI')",Providence,ale31.xml,171,4.0,1.0,CHI,1842,708,MOT
3.0,6.0,10.0,152.0,0.17813765182186236,171,9.0,like,"('MOT', 'CHI')",Providence,ale31.xml,171,13.0,3.0,CHI,1842,708,MOT
4.0,7.0,13.0,136.0,0.16654411764705881,160,11.0,one,"('CHI', 'MOT')",Providence,ale31.xml,160,17.0,4.0,MOT,631,1848,CHI
1.0,1.0,3.0,17.0,0.1590909090909091,22,2.0,a,"('MOT', 'ADU')",Providence,ale31.xml,22,4.0,1.0,ADU,282,93,MOT
1.0,0.0,4.0,17.0,0.15454545454545454,22,1.0,the,"('MOT', 'ADU')",Providence,ale31.xml,22,5.0,1.0,ADU,282,93,MOT
3.0,7.0,12.0,149.0,0.14152046783625732,171,10.0,no,"('MOT', 'CHI')",Providence,ale31.xml,171,15.0,3.0,CHI,1842,708,MOT
7.0,5.0,33.0,126.0,0.10482456140350876,171,12.0,this,"('MOT', 'CHI')",Providence,ale31.xml,171,40.0,7.0,CHI,1842,708,MOT
6.0,6.0,29.0,130.0,0.1012531328320802,171,12.0,the,"('MOT', 'CHI')",Providence,ale31.xml,171,35.0,6.0,CHI,1842,708,MOT
2.0,28.0,5.0,125.0,0.0982142857142857,160,30.0,this,"('CHI', 'MOT')",Providence,ale31.xml,160,7.0,2.0,MOT,631,1848,CHI
3.0,14.0,12.0,131.0,0.09375000000000001,160,17.0,a,"('CHI', 'MOT')",Providence,ale31.xml,160,15.0,3.0,MOT,631,1848,CHI
1.0,1.0,9.0,160.0,0.08830409356725147,171,2.0,there,"('MOT', 'CHI')",Providence,ale31.xml,171,10.0,1.0,CHI,1842,708,MOT
4.0,8.0,22.0,137.0,0.08367071524966263,171,12.0,that,"('MOT', 'CHI')",Providence,ale31.xml,171,26.0,4.0,CHI,1842,708,MOT
1.0,1.0,10.0,159.0,0.07921318447634237,171,2.0,see,"('MOT', 'CHI')",Providence,ale31.xml,171,11.0,1.0,CHI,1842,708,MOT
1.0,7.0,7.0,156.0,0.07821637426900585,171,8.0,look,"('MOT', 'CHI')",Providence,ale31.xml,171,8.0,1.0,CHI,1842,708,MOT
1.0,3.0,9.0,147.0,0.07500000000000001,160,4.0,big,"('CHI', 'MOT')",Providence,ale31.xml,160,10.0,1.0,MOT,631,1848,CHI
1.0,23.0,4.0,132.0,0.05000000000000002,160,24.0,it,"('CHI', 'MOT')",Providence,ale31.xml,160,5.0,1.0,MOT,631,1848,CHI
1.0,0.0,17.0,153.0,0.049707602339181284,171,1.0,he,"('MOT', 'CHI')",Providence,ale31.xml,171,18.0,1.0,CHI,1842,708,MOT
1.0,1.0,24.0,145.0,0.028304093567251463,171,2.0,one,"('MOT', 'CHI')",Providence,ale31.xml,171,25.0,1.0,CHI,1842,708,MOT
1.0,4.0,21.0,145.0,0.016214779372674112,171,5.0,it,"('MOT', 'CHI')",Providence,ale31.xml,171,22.0,1.0,CHI,1842,708,MOT
0.0,0.0,1.0,11.0,0.0,12,0.0,the,"('ADU', 'CHI')",Providence,ale31.xml,12,1.0,0.0,CHI,73,51,ADU
0.0,0.0,1.0,11.0,0.0,12,0.0,we,"('ADU', 'CHI')",Providence,ale31.xml,12,1.0,0.0,CHI,73,51,ADU
0.0,0.0,1.0,11.0,0.0,12,0.0,put,"('ADU', 'CHI')",Providence,ale31.xml,12,1.0,0.0,CHI,73,51,ADU
0.0,0.0,1.0,11.0,0.0,12,0.0,a,"('ADU', 'CHI')",Providence,ale31.xml,12,1.0,0.0,CHI,73,51,ADU
0.0,0.0,1.0,11.0,0.0,12,0.0,oh,"('ADU', 'CHI')",Providence,ale31.xml,12,1.0,0.0,CHI,73,51,ADU
0.0,0.0,1.0,11.0,0.0,12,0.0,my,"('ADU', 'CHI')",Providence,ale31.xml,12,1.0,0.0,CHI,73,51,ADU
0.0,0.0,1.0,11.0,0.0,12,0.0,to,"('ADU', 'CHI')",Providence,ale31.xml,12,1.0,0.0,CHI,73,51,ADU
0.0,0.0,4.0,8.0,0.0,12,0.0,what,"('ADU', 'CHI')",Providence,ale31.xml,12,4.0,0.0,CHI,73,51,ADU
0.0,0.0,1.0,11.0,0.0,12,0.0,where,"('ADU', 'CHI')",Providence,ale31.xml,12,1.0,0.0,CHI,73,51,ADU
0.0,0.0,7.0,5.0,0.0,12,0.0,you,"('ADU', 'CHI')",Providence,ale31.xml,12,7.0,0.0,CHI,73,51,ADU
0.0,0.0,1.0,11.0,0.0,12,0.0,on,"('ADU', 'CHI')",Providence,ale31.xml,12,1.0,0.0,CHI,73,51,ADU
0.0,0.0,5.0,7.0,0.0,12,0.0,are,"('ADU', 'CHI')",Providence,ale31.xml,12,5.0,0.0,CHI,73,51,ADU
0.0,0.0,1.0,11.0,0.0,12,0.0,they,"('ADU', 'CHI')",Providence,ale31.xml,12,1.0,0.0,CHI,73,51,ADU
0.0,0.0,1.0,11.0,0.0,12,0.0,have,"('ADU', 'CHI')",Providence,ale31.xml,12,1.0,0.0,CHI,73,51,ADU
0.0,0.0,1.0,14.0,0.0,15,0.0,we,"('ADU', 'MOT')",Providence,ale31.xml,15,1.0,0.0,MOT,71,138,ADU
0.0,0.0,1.0,14.0,0.0,15,0.0,with,"('ADU', 'MOT')",Providence,ale31.xml,15,1.0,0.0,MOT,71,138,ADU
0.0,0.0,2.0,13.0,0.0,15,0.0,big,"('ADU', 'MOT')",Providence,ale31.xml,15,2.0,0.0,MOT,71,138,ADU
0.0,0.0,1.0,14.0,0.0,15,0.0,see,"('ADU', 'MOT')",Providence,ale31.xml,15,1.0,0.0,MOT,71,138,ADU
0.0,0.0,1.0,11.0,0.0,12,0.0,there,"('CHI', 'ADU')",Providence,ale31.xml,12,1.0,0.0,ADU,57,63,CHI
0.0,0.0,1.0,11.0,0.0,12,0.0,in,"('CHI', 'ADU')",Providence,ale31.xml,12,1.0,0.0,ADU,57,63,CHI
0.0,0.0,1.0,159.0,0.0,160,0.0,was,"('CHI', 'MOT')",Providence,ale31.xml,160,1.0,0.0,MOT,631,1848,CHI
0.0,0.0,1.0,1.0,0.0,2,0.0,no,"('CHI', 'OPE')",Providence,ale31.xml,2,1.0,0.0,OPE,5,7,CHI
0.0,0.0,1.0,21.0,0.0,22,0.0,we,"('MOT', 'ADU')",Providence,ale31.xml,22,1.0,0.0,ADU,282,93,MOT
0.0,0.0,1.0,21.0,0.0,22,0.0,get,"('MOT', 'ADU')",Providence,ale31.xml,22,1.0,0.0,ADU,282,93,MOT
0.0,0.0,1.0,21.0,0.0,22,0.0,no,"('MOT', 'ADU')",Providence,ale31.xml,22,1.0,0.0,ADU,282,93,MOT
0.0,0.0,1.0,21.0,0.0,22,0.0,my,"('MOT', 'ADU')",Providence,ale31.xml,22,1.0,0.0,ADU,282,93,MOT
0.0,0.0,1.0,21.0,0.0,22,0.0,is,"('MOT', 'ADU')",Providence,ale31.xml,22,1.0,0.0,ADU,282,93,MOT
0.0,0.0,6.0,16.0,0.0,22,0.0,to,"('MOT', 'ADU')",Providence,ale31.xml,22,6.0,0.0,ADU,282,93,MOT
0.0,0.0,2.0,20.0,0.0,22,0.0,gonna,"('MOT', 'ADU')",Providence,ale31.xml,22,2.0,0.0,ADU,282,93,MOT
0.0,0.0,1.0,21.0,0.0,22,0.0,like,"('MOT', 'ADU')",Providence,ale31.xml,22,1.0,0.0,ADU,282,93,MOT
0.0,0.0,2.0,20.0,0.0,22,0.0,on,"('MOT', 'ADU')",Providence,ale31.xml,22,2.0,0.0,ADU,282,93,MOT
0.0,0.0,3.0,19.0,0.0,22,0.0,that,"('MOT', 'ADU')",Providence,ale31.xml,22,3.0,0.0,ADU,282,93,MOT
0.0,0.0,1.0,21.0,0.0,22,0.0,not,"('MOT', 'ADU')",Providence,ale31.xml,22,1.0,0.0,ADU,282,93,MOT
0.0,0.0,1.0,21.0,0.0,22,0.0,with,"('MOT', 'ADU')",Providence,ale31.xml,22,1.0,0.0,ADU,282,93,MOT
0.0,0.0,1.0,21.0,0.0,22,0.0,this,"('MOT', 'ADU')",Providence,ale31.xml,22,1.0,0.0,ADU,282,93,MOT
0.0,0.0,3.0,19.0,0.0,22,0.0,it,"('MOT', 'ADU')",Providence,ale31.xml,22,3.0,0.0,ADU,282,93,MOT
0.0,0.0,2.0,20.0,0.0,22,0.0,they,"('MOT', 'ADU')",Providence,ale31.xml,22,2.0,0.0,ADU,282,93,MOT
0.0,0.0,3.0,19.0,0.0,22,0.0,go,"('MOT', 'ADU')",Providence,ale31.xml,22,3.0,0.0,ADU,282,93,MOT
0.0,0.0,2.0,20.0,0.0,22,0.0,in,"('MOT', 'ADU')",Providence,ale31.xml,22,2.0,0.0,ADU,282,93,MOT
0.0,0.0,2.0,20.0,0.0,22,0.0,make,"('MOT', 'ADU')",Providence,ale31.xml,22,2.0,0.0,ADU,282,93,MOT
0.0,0.0,3.0,19.0,0.0,22,0.0,have,"('MOT', 'ADU')",Providence,ale31.xml,22,3.0,0.0,ADU,282,93,MOT
0.0,0.0,5.0,17.0,0.0,22,0.0,and,"('MOT', 'ADU')",Providence,ale31.xml,22,5.0,0.0,ADU,282,93,MOT
0.0,0.0,8.0,163.0,0.0,171,0.0,we,"('MOT', 'CHI')",Providence,ale31.xml,171,8.0,0.0,CHI,1842,708,MOT
0.0,0.0,10.0,161.0,0.0,171,0.0,put,"('MOT', 'CHI')",Providence,ale31.xml,171,10.0,0.0,CHI,1842,708,MOT
0.0,0.0,10.0,161.0,0.0,171,0.0,get,"('MOT', 'CHI')",Providence,ale31.xml,171,10.0,0.0,CHI,1842,708,MOT
0.0,0.0,7.0,164.0,0.0,171,0.0,think,"('MOT', 'CHI')",Providence,ale31.xml,171,7.0,0.0,CHI,1842,708,MOT
0.0,0.0,4.0,167.0,0.0,171,0.0,up,"('MOT', 'CHI')",Providence,ale31.xml,171,4.0,0.0,CHI,1842,708,MOT
0.0,0.0,1.0,170.0,0.0,171,0.0,wanna,"('MOT', 'CHI')",Providence,ale31.xml,171,1.0,0.0,CHI,1842,708,MOT
0.0,0.0,3.0,168.0,0.0,171,0.0,of,"('MOT', 'CHI')",Providence,ale31.xml,171,3.0,0.0,CHI,1842,708,MOT
0.0,0.0,11.0,160.0,0.0,171,0.0,what,"('MOT', 'CHI')",Providence,ale31.xml,171,11.0,0.0,CHI,1842,708,MOT
0.0,0.0,8.0,163.0,0.0,171,0.0,where,"('MOT', 'CHI')",Providence,ale31.xml,171,8.0,0.0,CHI,1842,708,MOT
0.0,0.0,1.0,170.0,0.0,171,0.0,gonna,"('MOT', 'CHI')",Providence,ale31.xml,171,1.0,0.0,CHI,1842,708,MOT
0.0,0.0,1.0,170.0,0.0,171,0.0,but,"('MOT', 'CHI')",Providence,ale31.xml,171,1.0,0.0,CHI,1842,708,MOT
0.0,0.0,50.0,121.0,0.0,171,0.0,you,"('MOT', 'CHI')",Providence,ale31.xml,171,50.0,0.0,CHI,1842,708,MOT
0.0,0.0,5.0,166.0,0.0,171,0.0,on,"('MOT', 'CHI')",Providence,ale31.xml,171,5.0,0.0,CHI,1842,708,MOT
0.0,0.0,6.0,165.0,0.0,171,0.0,little,"('MOT', 'CHI')",Providence,ale31.xml,171,6.0,0.0,CHI,1842,708,MOT
0.0,0.0,3.0,168.0,0.0,171,0.0,are,"('MOT', 'CHI')",Providence,ale31.xml,171,3.0,0.0,CHI,1842,708,MOT
0.0,0.0,3.0,168.0,0.0,171,0.0,want,"('MOT', 'CHI')",Providence,ale31.xml,171,3.0,0.0,CHI,1842,708,MOT
0.0,0.0,4.0,167.0,0.0,171,0.0,with,"('MOT', 'CHI')",Providence,ale31.xml,171,4.0,0.0,CHI,1842,708,MOT
0.0,0.0,4.0,167.0,0.0,171,0.0,some,"('MOT', 'CHI')",Providence,ale31.xml,171,4.0,0.0,CHI,1842,708,MOT
0.0,0.0,7.0,164.0,0.0,171,0.0,do,"('MOT', 'CHI')",Providence,ale31.xml,171,7.0,0.0,CHI,1842,708,MOT
0.0,0.0,4.0,167.0,0.0,171,0.0,yeah,"('MOT', 'CHI')",Providence,ale31.xml,171,4.0,0.0,CHI,1842,708,MOT
0.0,0.0,12.0,159.0,0.0,171,0.0,can,"('MOT', 'CHI')",Providence,ale31.xml,171,12.0,0.0,CHI,1842,708,MOT
0.0,0.0,3.0,168.0,0.0,171,0.0,make,"('MOT', 'CHI')",Providence,ale31.xml,171,3.0,0.0,CHI,1842,708,MOT
0.0,0.0,5.0,166.0,0.0,171,0.0,have,"('MOT', 'CHI')",Providence,ale31.xml,171,5.0,0.0,CHI,1842,708,MOT
0.0,0.0,1.0,170.0,0.0,171,0.0,she,"('MOT', 'CHI')",Providence,ale31.xml,171,1.0,0.0,CHI,1842,708,MOT
0.0,0.0,2.0,1.0,0.0,3,0.0,no,"('OPE', 'MOT')",Providence,ale31.xml,3,2.0,0.0,MOT,11,11,OPE
2.0,12.0,21.0,125.0,-0.0005434782608695621,160,14.0,no,"('CHI', 'MOT')",Providence,ale31.xml,160,23.0,2.0,MOT,631,1848,CHI
0.0,1.0,18.0,152.0,-0.005847953216374269,171,1.0,to,"('MOT', 'CHI')",Providence,ale31.xml,171,18.0,0.0,CHI,1842,708,MOT
0.0,1.0,5.0,165.0,-0.005847953216374269,171,1.0,not,"('MOT', 'CHI')",Providence,ale31.xml,171,5.0,0.0,CHI,1842,708,MOT
0.0,1.0,4.0,166.0,-0.005847953216374269,171,1.0,was,"('MOT', 'CHI')",Providence,ale31.xml,171,4.0,0.0,CHI,1842,708,MOT
0.0,1.0,7.0,163.0,-0.005847953216374269,171,1.0,go,"('MOT', 'CHI')",Providence,ale31.xml,171,7.0,0.0,CHI,1842,708,MOT
0.0,1.0,12.0,158.0,-0.005847953216374269,171,1.0,in,"('MOT', 'CHI')",Providence,ale31.xml,171,12.0,0.0,CHI,1842,708,MOT
0.0,1.0,4.0,166.0,-0.005847953216374269,171,1.0,at,"('MOT', 'CHI')",Providence,ale31.xml,171,4.0,0.0,CHI,1842,708,MOT
0.0,1.0,18.0,152.0,-0.005847953216374269,171,1.0,and,"('MOT', 'CHI')",Providence,ale31.xml,171,18.0,0.0,CHI,1842,708,MOT
0.0,1.0,2.0,157.0,-0.00625,160,1.0,at,"('CHI', 'MOT')",Providence,ale31.xml,160,2.0,0.0,MOT,631,1848,CHI
0.0,2.0,16.0,153.0,-0.011695906432748537,171,2.0,is,"('MOT', 'CHI')",Providence,ale31.xml,171,16.0,0.0,CHI,1842,708,MOT
0.0,2.0,6.0,152.0,-0.0125,160,2.0,look,"('CHI', 'MOT')",Providence,ale31.xml,160,6.0,0.0,MOT,631,1848,CHI
0.0,3.0,17.0,151.0,-0.017543859649122806,171,3.0,oh,"('MOT', 'CHI')",Providence,ale31.xml,171,17.0,0.0,CHI,1842,708,MOT
0.0,4.0,3.0,164.0,-0.023391812865497075,171,4.0,my,"('MOT', 'CHI')",Providence,ale31.xml,171,3.0,0.0,CHI,1842,708,MOT
0.0,4.0,1.0,155.0,-0.025,160,4.0,yeah,"('CHI', 'MOT')",Providence,ale31.xml,160,1.0,0.0,MOT,631,1848,CHI
0.0,5.0,19.0,147.0,-0.029239766081871343,171,5.0,a,"('MOT', 'CHI')",Providence,ale31.xml,171,19.0,0.0,CHI,1842,708,MOT
2.0,6.0,4.0,10.0,-0.03030303030303033,22,8.0,you,"('MOT', 'ADU')",Providence,ale31.xml,22,6.0,2.0,ADU,282,93,MOT
0.0,7.0,1.0,152.0,-0.04375,160,7.0,get,"('CHI', 'MOT')",Providence,ale31.xml,160,1.0,0.0,MOT,631,1848,CHI
0.0,7.0,1.0,152.0,-0.04375,160,7.0,with,"('CHI', 'MOT')",Providence,ale31.xml,160,1.0,0.0,MOT,631,1848,CHI
0.0,1.0,1.0,20.0,-0.045454545454545456,22,1.0,there,"('MOT', 'ADU')",Providence,ale31.xml,22,1.0,0.0,ADU,282,93,MOT
0.0,1.0,2.0,19.0,-0.045454545454545456,22,1.0,little,"('MOT', 'ADU')",Providence,ale31.xml,22,2.0,0.0,ADU,282,93,MOT
0.0,1.0,2.0,19.0,-0.045454545454545456,22,1.0,do,"('MOT', 'ADU')",Providence,ale31.xml,22,2.0,0.0,ADU,282,93,MOT
0.0,9.0,1.0,150.0,-0.05625,160,9.0,on,"('CHI', 'MOT')",Providence,ale31.xml,160,1.0,0.0,MOT,631,1848,CHI
0.0,10.0,2.0,148.0,-0.0625,160,10.0,what,"('CHI', 'MOT')",Providence,ale31.xml,160,2.0,0.0,MOT,631,1848,CHI
0.0,1.0,1.0,13.0,-0.06666666666666667,15,1.0,the,"('ADU', 'MOT')",Providence,ale31.xml,15,1.0,0.0,MOT,71,138,ADU
0.0,1.0,1.0,13.0,-0.06666666666666667,15,1.0,my,"('ADU', 'MOT')",Providence,ale31.xml,15,1.0,0.0,MOT,71,138,ADU
0.0,1.0,1.0,13.0,-0.06666666666666667,15,1.0,what,"('ADU', 'MOT')",Providence,ale31.xml,15,1.0,0.0,MOT,71,138,ADU
0.0,1.0,1.0,13.0,-0.06666666666666667,15,1.0,go,"('ADU', 'MOT')",Providence,ale31.xml,15,1.0,0.0,MOT,71,138,ADU
0.0,1.0,1.0,13.0,-0.06666666666666667,15,1.0,can,"('ADU', 'MOT')",Providence,ale31.xml,15,1.0,0.0,MOT,71,138,ADU
1.0,5.0,2.0,7.0,-0.06666666666666671,15,6.0,you,"('ADU', 'MOT')",Providence,ale31.xml,15,3.0,1.0,MOT,71,138,ADU
0.0,11.0,2.0,147.0,-0.06875,160,11.0,and,"('CHI', 'MOT')",Providence,ale31.xml,160,2.0,0.0,MOT,631,1848,CHI
0.0,12.0,2.0,146.0,-0.075,160,12.0,go,"('CHI', 'MOT')",Providence,ale31.xml,160,2.0,0.0,MOT,631,1848,CHI
0.0,1.0,1.0,10.0,-0.08333333333333333,12,1.0,the,"('CHI', 'ADU')",Providence,ale31.xml,12,1.0,0.0,ADU,57,63,CHI
0.0,2.0,2.0,18.0,-0.09090909090909091,22,2.0,oh,"('MOT', 'ADU')",Providence,ale31.xml,22,2.0,0.0,ADU,282,93,MOT
0.0,2.0,2.0,18.0,-0.09090909090909091,22,2.0,are,"('MOT', 'ADU')",Providence,ale31.xml,22,2.0,0.0,ADU,282,93,MOT
0.0,16.0,3.0,141.0,-0.1,160,16.0,is,"('CHI', 'MOT')",Providence,ale31.xml,160,3.0,0.0,MOT,631,1848,CHI
0.0,17.0,2.0,141.0,-0.10625,160,17.0,that,"('CHI', 'MOT')",Providence,ale31.xml,160,2.0,0.0,MOT,631,1848,CHI
0.0,18.0,2.0,140.0,-0.1125,160,18.0,oh,"('CHI', 'MOT')",Providence,ale31.xml,160,2.0,0.0,MOT,631,1848,CHI
0.0,20.0,1.0,139.0,-0.125,160,20.0,to,"('CHI', 'MOT')",Providence,ale31.xml,160,1.0,0.0,MOT,631,1848,CHI
0.0,2.0,1.0,12.0,-0.13333333333333333,15,2.0,a,"('ADU', 'MOT')",Providence,ale31.xml,15,1.0,0.0,MOT,71,138,ADU
0.0,2.0,1.0,12.0,-0.13333333333333333,15,2.0,are,"('ADU', 'MOT')",Providence,ale31.xml,15,1.0,0.0,MOT,71,138,ADU
0.0,2.0,1.0,12.0,-0.13333333333333333,15,2.0,that,"('ADU', 'MOT')",Providence,ale31.xml,15,1.0,0.0,MOT,71,138,ADU
0.0,2.0,1.0,12.0,-0.13333333333333333,15,2.0,not,"('ADU', 'MOT')",Providence,ale31.xml,15,1.0,0.0,MOT,71,138,ADU
0.0,2.0,1.0,12.0,-0.13333333333333333,15,2.0,it,"('ADU', 'MOT')",Providence,ale31.xml,15,1.0,0.0,MOT,71,138,ADU
0.0,49.0,1.0,110.0,-0.30625,160,49.0,you,"('CHI', 'MOT')",Providence,ale31.xml,160,1.0,0.0,MOT,631,1848,CHI
0.0,1.0,1.0,1.0,-0.3333333333333333,3,1.0,you,"('OPE', 'MOT')",Providence,ale31.xml,3,1.0,0.0,MOT,11,11,OPE
1.0,2.0,0.0,61.0,0.953125,64,3.0,have,"('CHI', 'MOT')",Providence,ale32.xml,64,1.0,1.0,MOT,361,720,CHI
1.0,0.0,0.0,9.0,0.9,10,1.0,get,"('CHI', 'OPE')",Providence,ale32.xml,10,1.0,1.0,OPE,68,51,CHI
1.0,0.0,0.0,9.0,0.9,10,1.0,one,"('CHI', 'OPE')",Providence,ale32.xml,10,1.0,1.0,OPE,68,51,CHI
1.0,0.0,0.0,9.0,0.9,10,1.0,a,"('OPE', 'CHI')",Providence,ale32.xml,10,1.0,1.0,CHI,37,71,OPE
1.0,0.0,0.0,9.0,0.9,10,1.0,one,"('OPE', 'CHI')",Providence,ale32.xml,10,1.0,1.0,CHI,37,71,OPE
1.0,0.0,0.0,9.0,0.9,10,1.0,big,"('OPE', 'CHI')",Providence,ale32.xml,10,1.0,1.0,CHI,37,71,OPE
1.0,0.0,0.0,6.0,0.8571428571428572,7,1.0,oh,"('GRN', 'OPE')",Providence,ale32.xml,7,1.0,1.0,OPE,39,27,GRN
1.0,2.0,0.0,7.0,0.7,10,3.0,it,"('CHI', 'OPE')",Providence,ale32.xml,10,1.0,1.0,OPE,68,51,CHI
2.0,4.0,1.0,234.0,0.6417704011065006,241,6.0,big,"('MOT', 'CHI')",Providence,ale32.xml,241,3.0,2.0,CHI,2684,1175,MOT
4.0,1.0,3.0,233.0,0.5506816834617664,241,5.0,up,"('MOT', 'CHI')",Providence,ale32.xml,241,7.0,4.0,CHI,2684,1175,MOT
1.0,1.0,0.0,2.0,0.5,4,2.0,yeah,"('OPE', 'GRN')",Providence,ale32.xml,4,1.0,1.0,GRN,13,29,OPE
1.0,0.0,1.0,93.0,0.48947368421052634,95,1.0,they,"('MOT', 'GRN')",Providence,ale32.xml,95,2.0,1.0,GRN,686,497,MOT
1.0,0.0,1.0,62.0,0.484375,64,1.0,look,"('CHI', 'MOT')",Providence,ale32.xml,64,2.0,1.0,MOT,361,720,CHI
1.0,4.0,1.0,104.0,0.45454545454545453,110,5.0,they,"('GRN', 'MOT')",Providence,ale32.xml,110,2.0,1.0,MOT,588,891,GRN
4.0,5.0,3.0,52.0,0.4308035714285714,64,9.0,in,"('CHI', 'MOT')",Providence,ale32.xml,64,7.0,4.0,MOT,361,720,CHI
1.0,1.0,1.0,12.0,0.3666666666666667,15,2.0,a,"('OPE', 'MOT')",Providence,ale32.xml,15,2.0,1.0,MOT,46,186,OPE
2.0,6.0,3.0,99.0,0.32727272727272727,110,8.0,one,"('GRN', 'MOT')",Providence,ale32.xml,110,5.0,2.0,MOT,588,891,GRN
1.0,3.0,2.0,235.0,0.31673582295988933,241,4.0,at,"('MOT', 'CHI')",Providence,ale32.xml,241,3.0,1.0,CHI,2684,1175,MOT
1.0,11.0,1.0,51.0,0.3125,64,12.0,a,"('CHI', 'MOT')",Providence,ale32.xml,64,2.0,1.0,MOT,361,720,CHI
1.0,1.0,2.0,91.0,0.31228070175438594,95,2.0,little,"('MOT', 'GRN')",Providence,ale32.xml,95,3.0,1.0,GRN,686,497,MOT
5.0,12.0,6.0,87.0,0.3,110,17.0,it,"('GRN', 'MOT')",Providence,ale32.xml,110,11.0,5.0,MOT,588,891,GRN
1.0,3.0,2.0,104.0,0.29696969696969694,110,4.0,have,"('GRN', 'MOT')",Providence,ale32.xml,110,3.0,1.0,MOT,588,891,GRN
1.0,3.0,2.0,89.0,0.29122807017543856,95,4.0,do,"('MOT', 'GRN')",Providence,ale32.xml,95,3.0,1.0,GRN,686,497,MOT
8.0,13.0,5.0,38.0,0.2872596153846154,64,21.0,the,"('CHI', 'MOT')",Providence,ale32.xml,64,13.0,8.0,MOT,361,720,CHI
4.0,9.0,8.0,89.0,0.21515151515151515,110,13.0,a,"('GRN', 'MOT')",Providence,ale32.xml,110,12.0,4.0,MOT,588,891,GRN
12.0,12.0,28.0,189.0,0.2004149377593361,241,24.0,one,"('MOT', 'CHI')",Providence,ale32.xml,241,40.0,12.0,CHI,2684,1175,MOT
1.0,1.0,2.0,11.0,0.19999999999999998,15,2.0,oh,"('OPE', 'MOT')",Providence,ale32.xml,15,3.0,1.0,MOT,46,186,OPE
1.0,0.0,2.0,4.0,0.19047619047619047,7,1.0,you,"('GRN', 'OPE')",Providence,ale32.xml,7,3.0,1.0,OPE,39,27,GRN
1.0,0.0,5.0,235.0,0.16251728907330565,241,1.0,not,"('MOT', 'CHI')",Providence,ale32.xml,241,6.0,1.0,CHI,2684,1175,MOT
1.0,18.0,2.0,89.0,0.16060606060606059,110,19.0,the,"('GRN', 'MOT')",Providence,ale32.xml,110,3.0,1.0,MOT,588,891,GRN
1.0,1.0,5.0,234.0,0.15836791147994467,241,2.0,all,"('MOT', 'CHI')",Providence,ale32.xml,241,6.0,1.0,CHI,2684,1175,MOT
1.0,5.0,3.0,55.0,0.15625,64,6.0,this,"('CHI', 'MOT')",Providence,ale32.xml,64,4.0,1.0,MOT,361,720,CHI
2.0,6.0,9.0,224.0,0.14862316107129386,241,8.0,look,"('MOT', 'CHI')",Providence,ale32.xml,241,11.0,2.0,CHI,2684,1175,MOT
2.0,1.0,11.0,227.0,0.14139802106607086,241,3.0,put,"('MOT', 'CHI')",Providence,ale32.xml,241,13.0,2.0,CHI,2684,1175,MOT
1.0,5.0,2.0,22.0,0.1333333333333333,30,6.0,the,"('GRN', 'CHI')",Providence,ale32.xml,30,3.0,1.0,CHI,129,184,GRN
2.0,0.0,13.0,226.0,0.12503457814661134,241,2.0,on,"('MOT', 'CHI')",Providence,ale32.xml,241,15.0,2.0,CHI,2684,1175,MOT
2.0,5.0,11.0,223.0,0.12480051069262688,241,7.0,there,"('MOT', 'CHI')",Providence,ale32.xml,241,13.0,2.0,CHI,2684,1175,MOT
1.0,0.0,7.0,233.0,0.120850622406639,241,1.0,and,"('MOT', 'CHI')",Providence,ale32.xml,241,8.0,1.0,CHI,2684,1175,MOT
6.0,8.0,28.0,199.0,0.11837930192824019,241,14.0,go,"('MOT', 'CHI')",Providence,ale32.xml,241,34.0,6.0,CHI,2684,1175,MOT
1.0,8.0,4.0,97.0,0.1181818181818182,110,9.0,what,"('GRN', 'MOT')",Providence,ale32.xml,110,5.0,1.0,MOT,588,891,GRN
2.0,4.0,10.0,94.0,0.11212121212121212,110,6.0,oh,"('GRN', 'MOT')",Providence,ale32.xml,110,12.0,2.0,MOT,588,891,GRN
1.0,9.0,4.0,96.0,0.1090909090909091,110,10.0,no,"('GRN', 'MOT')",Providence,ale32.xml,110,5.0,1.0,MOT,588,891,GRN
1.0,1.0,4.0,16.0,0.1090909090909091,22,2.0,you,"('MOT', 'OPE')",Providence,ale32.xml,22,5.0,1.0,OPE,203,92,MOT
1.0,1.0,8.0,231.0,0.10281235592438911,241,2.0,little,"('MOT', 'CHI')",Providence,ale32.xml,241,9.0,1.0,CHI,2684,1175,MOT
4.0,7.0,24.0,206.0,0.09721398933017189,241,11.0,this,"('MOT', 'CHI')",Providence,ale32.xml,241,28.0,4.0,CHI,2684,1175,MOT
1.0,6.0,4.0,53.0,0.09062500000000001,64,7.0,one,"('CHI', 'MOT')",Providence,ale32.xml,64,5.0,1.0,MOT,361,720,CHI
2.0,5.0,11.0,92.0,0.09020979020979022,110,7.0,that,"('GRN', 'MOT')",Providence,ale32.xml,110,13.0,2.0,MOT,588,891,GRN
