DocId,Speaker,Replier,Hyp Avg S,Hyp Avg R,Sparsity S-R,Sparsity R-S
wil43.xml,CHI,MOT,7.090909090909091,7.588235294117647,127,101
wil43.xml,FAT,MOT,8.666666666666666,6.571428571428571,17,14
wil44.xml,CHI,MOT,8.166666666666666,7.666666666666667,199,170
wil44.xml,CHI,FAT,7.17,7.364963503649635,816,1191
wil44.xml,CHI,OPE,6.892857142857143,7.411764705882353,88,57
wil44.xml,MOT,CHI,6.846153846153846,6.611111111111111,237,174
wil44.xml,MOT,OPE,5.333333333333333,7.833333333333333,13,17
wil44.xml,OPE,CHI,7.27906976744186,7.819672131147541,181,234
wil44.xml,OPE,MOT,5.0,7.785714285714286,12,33
wil44.xml,FAT,CHI,7.798507462686567,7.946153846153846,1034,975
wil44.xml,FAT,MOT,10.25,6.6923076923076925,9,26
wil44.xml,MOT,FAT,6.15,8.727272727272727,55,23
wil44.xml,OPE,FAT,8.454545454545455,6.970588235294118,48,121
wil44.xml,FAT,OPE,6.666666666666667,6.333333333333333,18,7
